workerid,proliferate.condition,bothQuestionsCorrect,condition,correct,failed_audio,failed_images,failed_video,first,gender,internal_node_id,participant_hypothesis,question_order,response,rt,second,status,stimulus,success,tech_difficulty,time_elapsed,timeout,trial_index,trial_type,error
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.13,Abillity to predict,,arrowright,705,feelings,,img/social/version2/14.png,,,94355,,27,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.14,Abillity to predict,,arrowright,1725,feelings,,img/social/version2/15.png,,,96081,,28,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.15,Abillity to predict,,arrowleft,1224,feelings,,img/social/version2/16.png,,,97306,,29,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.16,Abillity to predict,,arrowleft,3357,feelings,,img/social/version2/17.png,,,100664,,30,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.17,Abillity to predict,,arrowright,524,feelings,,img/social/version2/18.png,,,101190,,31,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.18,Abillity to predict,,arrowright,441,feelings,,img/social/version2/19.png,,,101632,,32,image-keyboard-response,
44,Empathetic,True,social,False,,,,Females,Female,0.0-12.0-0.19,Abillity to predict,,arrowright,649,feelings,,img/social/version2/20.png,,,102281,,33,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.20,Abillity to predict,,arrowleft,774,feelings,,img/social/version2/21.png,,,103057,,34,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.21,Abillity to predict,,arrowleft,554,feelings,,img/social/version2/22.png,,,103612,,35,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.22,Abillity to predict,,arrowright,1301,feelings,,img/social/version2/23.png,,,104914,,36,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.23,Abillity to predict,,arrowright,386,feelings,,img/social/version2/24.png,,,105302,,37,image-keyboard-response,
44,Empathetic,True,social,False,,,,Females,Female,0.0-12.0-0.24,Abillity to predict,,arrowright,1052,feelings,,img/social/version2/25.png,,,106355,,38,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.25,Abillity to predict,,arrowleft,789,feelings,,img/social/version2/26.png,,,107145,,39,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.26,Abillity to predict,,arrowleft,583,feelings,,img/social/version2/27.png,,,107730,,40,image-keyboard-response,
44,Empathetic,True,social,False,,,,Females,Female,0.0-12.0-0.27,Abillity to predict,,arrowleft,534,feelings,,img/social/version2/28.png,,,108265,,41,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.28,Abillity to predict,,arrowright,459,feelings,,img/social/version2/29.png,,,108725,,42,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.29,Abillity to predict,,arrowleft,683,feelings,,img/social/version2/30.png,,,109409,,43,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.30,Abillity to predict,,arrowright,447,feelings,,img/social/version2/31.png,,,109857,,44,image-keyboard-response,
44,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.31,Abillity to predict,,arrowright,653,feelings,,img/social/version2/32.png,,,110512,,45,image-keyboard-response,
44,Empathetic,True,social,,,,,Females,Female,0.0-13.0,Abillity to predict,,0,2379,feelings,,"<p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,,112892,,46,html-button-response,
44,Empathetic,True,social,,,,,Females,Female,0.0-14.0,Abillity to predict,,{'Hypothesis': 'Abillity to predict'},21127,feelings,,,,,134027,,47,survey-text,
44,Empathetic,True,social,,,,,Females,Female,0.0-15.0,Abillity to predict,[0],{'sex': 'Female'},2280,feelings,,,,,136311,,48,survey-multi-choice,
44,Empathetic,True,social,,,,,Females,Female,0.0-16.0,Abillity to predict,[0],{'q2': 'empathetic ability'},6396,feelings,,,,,142711,,49,survey-multi-choice,
44,Empathetic,True,social,,,,,Females,Female,0.0-17.0,Abillity to predict,[0],{'q3': 'Females'},2628,feelings,,,,,145344,,50,survey-multi-choice,
44,Empathetic,True,social,,,,,Females,Female,0.0-18.0,Abillity to predict,,{'technicalDifficulties': ''},2227,feelings,,,,,147577,,51,survey-text,
44,Empathetic,True,social,,,,,Females,Female,0.0-19.0,Abillity to predict,,0,3065,feelings,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,,150644,,52,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-0.0,I can't tell,,,,empathy,,,True,no,2792,,0,fullscreen,
269,Empathetic,True,social,,[],[],[],females,Female,0.0-1.0,I can't tell,,,,empathy,,,True,no,136515,False,1,preload,
269,Empathetic,True,social,,,,,females,Female,0.0-2.0,I can't tell,,0,18497,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,no,155012,,2,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-3.0,I can't tell,,0,1891,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,no,156904,,3,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-4.0,I can't tell,,0,6603,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>empathetic ability</strong>.</p>",,no,163507,,4,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-5.0,I can't tell,,0,2987,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Empathetic ability is a social ability that is defined as being able to identify with, and understand what another person is seeing or feeling, and respond appropriately.</p>",,no,166495,,5,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-6.0,I can't tell,,0,2627,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>females often score higher on measures of empathetic ability</strong>.</p>",,no,169123,,6,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-7.0,I can't tell,,"{'first': 'females', 'second': 'empathy'}",18651,empathy,,,,no,187775,,7,survey-html-form,
269,Empathetic,True,social,,,,,females,Female,0.0-8.0,I can't tell,,0,19074,empathy,,"'<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking the perspective of the person on the map. Suppose that one day, you went for walk and followed the path through the city that is shown. </p> 
      <p>At each turn that the path takes, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,no,206850,,8,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-9.0,I can't tell,,0,2883,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,no,209734,,9,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-10.0-0.0,I can't tell,,arrowleft,12504,empathy,,img/social/version2/p1.png,,no,222238,,10,image-keyboard-response,
269,Empathetic,True,social,,,,,females,Female,0.0-10.0-1.0,I can't tell,,arrowright,7862,empathy,,img/social/version2/p2.png,,no,230101,,11,image-keyboard-response,
269,Empathetic,True,social,,,,,females,Female,0.0-10.0-2.0,I can't tell,,arrowright,2952,empathy,,img/social/version2/p3.png,,no,233053,,12,image-keyboard-response,
269,Empathetic,True,social,,,,,females,Female,0.0-11.0,I can't tell,,0,11947,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,no,245001,,13,html-button-response,
269,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.0,I can't tell,,arrowright,2187,empathy,,img/social/version2/1.png,,no,247189,,14,image-keyboard-response,
269,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.1,I can't tell,,arrowright,1214,empathy,,img/social/version2/2.png,,no,248404,,15,image-keyboard-response,
269,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.2,I can't tell,,arrowright,3254,empathy,,img/social/version2/3.png,,no,251660,,16,image-keyboard-response,
269,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.3,I can't tell,,arrowright,3448,empathy,,img/social/version2/4.png,,no,255108,,17,image-keyboard-response,
269,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.4,I can't tell,,arrowleft,2448,empathy,,img/social/version2/5.png,,no,257556,,18,image-keyboard-response,
269,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.5,I can't tell,,arrowleft,6919,empathy,,img/social/version2/6.png,,no,264476,,19,image-keyboard-response,
269,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.6,I can't tell,,arrowright,2999,empathy,,img/social/version2/7.png,,no,267476,,20,image-keyboard-response,
269,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.7,I can't tell,,arrowright,4552,empathy,,img/social/version2/8.png,,no,272028,,21,image-keyboard-response,
269,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.8,I can't tell,,arrowright,2430,empathy,,img/social/version2/9.png,,no,274460,,22,image-keyboard-response,
269,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.9,I can't tell,,,,empathy,ended early,,,no,275002,,23,image-keyboard-response,
269,Empathetic,True,social,,,,,females,Female,0.0-13.0,I can't tell,,0,21568,empathy,,"<p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,no,296571,,24,html-button-response,
269,Empathetic,True,social,,,,,females,Female,0.0-14.0,I can't tell,,"{'Hypothesis': ""I can't tell""}",11753,empathy,,,,no,308327,,25,survey-text,
269,Empathetic,True,social,,,,,females,Female,0.0-15.0,I can't tell,[0],{'sex': 'Female'},1887,empathy,,,,no,310215,,26,survey-multi-choice,
269,Empathetic,True,social,,,,,females,Female,0.0-16.0,I can't tell,[0],{'q2': 'empathetic ability'},4487,empathy,,,,no,314702,,27,survey-multi-choice,
269,Empathetic,True,social,,,,,females,Female,0.0-17.0,I can't tell,[0],{'q3': 'Females'},5398,empathy,,,,no,320102,,28,survey-multi-choice,
269,Empathetic,True,social,,,,,females,Female,0.0-18.0,I can't tell,,{'technicalDifficulties': 'no'},3266,empathy,,,,no,323370,,29,survey-text,
269,Empathetic,True,social,,,,,females,Female,0.0-19.0,I can't tell,,0,1883,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,no,325254,,30,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-0.0,,,,,emphatetic,,,True,,4696,,0,fullscreen,
322,Empathetic,True,social,,[],[],[],females,Female,0.0-1.0,,,,,emphatetic,,,True,,6417,False,1,preload,
322,Empathetic,True,social,,,,,females,Female,0.0-2.0,,,0,5519,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,,11937,,2,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-3.0,,,0,1520,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,,13457,,3,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-4.0,,,0,4983,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>empathetic ability</strong>.</p>",,,18441,,4,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-5.0,,,0,4752,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Empathetic ability is a social ability that is defined as being able to identify with, and understand what another person is seeing or feeling, and respond appropriately.</p>",,,23193,,5,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-6.0,,,0,4135,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>females often score higher on measures of empathetic ability</strong>.</p>",,,27329,,6,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-7.0,,,"{'first': 'females', 'second': 'emphatetic'}",20879,emphatetic,,,,,48210,,7,survey-html-form,
322,Empathetic,True,social,,,,,females,Female,0.0-8.0,,,0,23662,emphatetic,,"'<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking the perspective of the person on the map. Suppose that one day, you went for walk and followed the path through the city that is shown. </p> 
      <p>At each turn that the path takes, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,,71873,,8,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-9.0,,,0,10783,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,,82657,,9,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-10.0-0.0,,,arrowleft,2394,emphatetic,,img/social/version2/p1.png,,,85053,,10,image-keyboard-response,
322,Empathetic,True,social,,,,,females,Female,0.0-10.0-1.0,,,arrowright,1832,emphatetic,,img/social/version2/p2.png,,,86887,,11,image-keyboard-response,
322,Empathetic,True,social,,,,,females,Female,0.0-10.0-2.0,,,arrowright,1206,emphatetic,,img/social/version2/p3.png,,,88093,,12,image-keyboard-response,
322,Empathetic,True,social,,,,,females,Female,0.0-11.0,,,0,4323,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,,92417,,13,html-button-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.0,,,arrowright,2452,emphatetic,,img/social/version2/1.png,,,94871,,14,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.1,,,arrowright,963,emphatetic,,img/social/version2/2.png,,,95834,,15,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.2,,,arrowleft,836,emphatetic,,img/social/version2/3.png,,,96672,,16,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.3,,,arrowleft,1121,emphatetic,,img/social/version2/4.png,,,97794,,17,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.4,,,arrowright,878,emphatetic,,img/social/version2/5.png,,,98673,,18,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.5,,,arrowright,1264,emphatetic,,img/social/version2/6.png,,,99939,,19,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.6,,,arrowleft,723,emphatetic,,img/social/version2/7.png,,,100663,,20,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.7,,,arrowleft,1074,emphatetic,,img/social/version2/8.png,,,101738,,21,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.8,,,arrowright,857,emphatetic,,img/social/version2/9.png,,,102596,,22,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.9,,,arrowleft,557,emphatetic,,img/social/version2/10.png,,,103155,,23,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.10,,,arrowright,665,emphatetic,,img/social/version2/11.png,,,103822,,24,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.11,,,arrowleft,531,emphatetic,,img/social/version2/12.png,,,104353,,25,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.12,,,arrowright,620,emphatetic,,img/social/version2/13.png,,,104975,,26,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.13,,,arrowright,873,emphatetic,,img/social/version2/14.png,,,105849,,27,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.14,,,arrowleft,1287,emphatetic,,img/social/version2/15.png,,,107137,,28,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.15,,,arrowright,452,emphatetic,,img/social/version2/16.png,,,107590,,29,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.16,,,arrowright,807,emphatetic,,img/social/version2/17.png,,,108398,,30,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.17,,,arrowright,773,emphatetic,,img/social/version2/18.png,,,109173,,31,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.18,,,arrowleft,920,emphatetic,,img/social/version2/19.png,,,110094,,32,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.19,,,arrowright,440,emphatetic,,img/social/version2/20.png,,,110536,,33,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.20,,,arrowleft,1315,emphatetic,,img/social/version2/21.png,,,111853,,34,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.21,,,arrowleft,686,emphatetic,,img/social/version2/22.png,,,112540,,35,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.22,,,arrowright,577,emphatetic,,img/social/version2/23.png,,,113119,,36,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.23,,,arrowright,527,emphatetic,,img/social/version2/24.png,,,113647,,37,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.24,,,arrowleft,1477,emphatetic,,img/social/version2/25.png,,,115127,,38,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.25,,,arrowleft,1036,emphatetic,,img/social/version2/26.png,,,116164,,39,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.26,,,arrowleft,666,emphatetic,,img/social/version2/27.png,,,116830,,40,image-keyboard-response,
322,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.27,,,arrowleft,674,emphatetic,,img/social/version2/28.png,,,117505,,41,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.28,,,arrowright,637,emphatetic,,img/social/version2/29.png,,,118142,,42,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.29,,,arrowleft,569,emphatetic,,img/social/version2/30.png,,,118712,,43,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.30,,,arrowright,525,emphatetic,,img/social/version2/31.png,,,119239,,44,image-keyboard-response,
322,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.31,,,arrowright,640,emphatetic,,img/social/version2/32.png,,,119880,,45,image-keyboard-response,
322,Empathetic,True,social,,,,,females,Female,0.0-13.0,,,0,2441,emphatetic,,"<p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,,122321,,46,html-button-response,
322,Empathetic,True,social,,,,,females,Female,0.0-14.0,,,{'Hypothesis': ''},4068,emphatetic,,,,,126394,,47,survey-text,
322,Empathetic,True,social,,,,,females,Female,0.0-15.0,,[0],{'sex': 'Female'},2174,emphatetic,,,,,128570,,48,survey-multi-choice,
322,Empathetic,True,social,,,,,females,Female,0.0-16.0,,[0],{'q2': 'empathetic ability'},5509,emphatetic,,,,,134082,,49,survey-multi-choice,
322,Empathetic,True,social,,,,,females,Female,0.0-17.0,,[0],{'q3': 'Females'},4397,emphatetic,,,,,138482,,50,survey-multi-choice,
322,Empathetic,True,social,,,,,females,Female,0.0-18.0,,,{'technicalDifficulties': ''},1877,emphatetic,,,,,140362,,51,survey-text,
322,Empathetic,True,social,,,,,females,Female,0.0-19.0,,,0,8407,emphatetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,,148769,,52,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-0.0,I honestly have no idea ;-;,,,,empathetic,,,True,No,320901,,0,fullscreen,
271,Empathetic,True,social,,[],[],[],Females,Female,0.0-1.0,I honestly have no idea ;-;,,,,empathetic,,,True,No,336876,False,1,preload,
271,Empathetic,True,social,,,,,Females,Female,0.0-2.0,I honestly have no idea ;-;,,0,24618,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,No,361497,,2,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-3.0,I honestly have no idea ;-;,,0,25086,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,No,386585,,3,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-4.0,I honestly have no idea ;-;,,0,2589,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>empathetic ability</strong>.</p>",,No,389177,,4,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-5.0,I honestly have no idea ;-;,,0,1621,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Empathetic ability is a social ability that is defined as being able to identify with, and understand what another person is seeing or feeling, and respond appropriately.</p>",,No,390801,,5,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-6.0,I honestly have no idea ;-;,,0,1392,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>females often score higher on measures of empathetic ability</strong>.</p>",,No,392196,,6,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-7.0,I honestly have no idea ;-;,,"{'first': 'Females', 'second': 'empathetic'}",9607,empathetic,,,,No,401806,,7,survey-html-form,
271,Empathetic,True,social,,,,,Females,Female,0.0-8.0,I honestly have no idea ;-;,,0,56560,empathetic,,"'<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking the perspective of the person on the map. Suppose that one day, you went for walk and followed the path through the city that is shown. </p> 
      <p>At each turn that the path takes, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,No,458369,,8,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-9.0,I honestly have no idea ;-;,,0,1485,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,No,459856,,9,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-10.0-0.0,I honestly have no idea ;-;,,arrowleft,2774,empathetic,,img/social/version2/p1.png,,No,462673,,10,image-keyboard-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-10.0-1.0,I honestly have no idea ;-;,,arrowright,1447,empathetic,,img/social/version2/p2.png,,No,464157,,11,image-keyboard-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-10.0-2.0,I honestly have no idea ;-;,,arrowright,385,empathetic,,img/social/version2/p3.png,,No,464583,,12,image-keyboard-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-11.0,I honestly have no idea ;-;,,0,1839,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,No,466421,,13,html-button-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.0,I honestly have no idea ;-;,,arrowleft,1148,empathetic,,img/social/version2/1.png,,No,467623,,14,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.1,I honestly have no idea ;-;,,arrowleft,251,empathetic,,img/social/version2/2.png,,No,467932,,15,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.2,I honestly have no idea ;-;,,arrowright,409,empathetic,,img/social/version2/3.png,,No,468389,,16,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.3,I honestly have no idea ;-;,,arrowright,274,empathetic,,img/social/version2/4.png,,No,468717,,17,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.4,I honestly have no idea ;-;,,arrowleft,338,empathetic,,img/social/version2/5.png,,No,469108,,18,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.5,I honestly have no idea ;-;,,arrowleft,1149,empathetic,,img/social/version2/6.png,,No,470312,,19,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.6,I honestly have no idea ;-;,,arrowright,801,empathetic,,img/social/version2/7.png,,No,471155,,20,image-keyboard-response,
